timestamp,device_id,task_type,priority,data_size_kb,compute_cost,deadline_ms,edge_cpu_load,network_delay_ms
2026-05-22T15:52:02.037718Z,device_847,temperature_report,medium,6144.0,0.45,1500,0.26,25.0
2026-05-22T15:52:04.037718Z,device_848,image_detection,medium,6144.0,0.45,1500,0.39,11.0
2026-05-22T15:52:06.037718Z,device_849,image_detection,low,6144.0,0.15,5000,0.5,26.0
2026-05-22T15:52:08.037718Z,device_850,temperature_report,medium,3072.0,0.45,1500,0.97,12.0
2026-05-22T15:52:10.037718Z,device_851,image_detection,medium,10240.0,0.45,1500,0.71,40.0
2026-05-22T15:52:12.037718Z,device_852,image_detection,low,2048.0,0.15,5000,0.55,12.0
2026-05-22T15:52:14.037718Z,device_853,temperature_report,low,2048.0,0.15,5000,0.53,32.0
2026-05-22T15:52:16.037718Z,device_854,image_detection,high,7168.0,0.75,500,0.15,15.0
2026-05-22T15:52:18.037718Z,device_855,image_detection,low,7168.0,0.15,5000,0.7,28.0
2026-05-22T15:52:20.037718Z,device_856,image_detection,high,10240.0,0.75,500,0.14,18.0
2026-05-22T15:52:22.037718Z,device_857,temperature_report,low,8192.0,0.15,5000,0.16,10.0
2026-05-22T15:52:24.037718Z,device_858,image_detection,medium,4096.0,0.45,1500,0.78,10.0
2026-05-22T15:52:26.037718Z,device_859,image_detection,low,1024.0,0.15,5000,0.3,14.0
2026-05-22T15:52:28.037718Z,device_860,image_detection,high,10240.0,0.75,500,0.18,37.0
2026-05-22T15:52:30.037718Z,device_861,temperature_report,medium,7168.0,0.45,1500,0.15,30.0
2026-05-22T15:52:32.037718Z,device_862,image_detection,low,3072.0,0.15,5000,0.86,5.0
2026-05-22T15:52:34.037718Z,device_863,temperature_report,low,2048.0,0.15,5000,0.92,50.0
2026-05-22T15:52:36.037718Z,device_864,image_detection,high,9216.0,0.75,500,0.77,36.0
2026-05-22T15:52:38.037718Z,device_865,image_detection,high,6144.0,0.75,500,0.96,34.0
2026-05-22T15:52:40.037718Z,device_866,image_detection,low,8192.0,0.15,5000,0.08,22.0
2026-05-22T15:52:42.037718Z,device_867,image_detection,medium,6144.0,0.45,1500,0.56,11.0
2026-05-22T15:52:44.037718Z,device_868,image_detection,low,4096.0,0.15,5000,0.52,48.0
2026-05-22T15:52:46.037718Z,device_869,image_detection,high,2048.0,0.75,500,0.25,31.0
2026-05-22T15:52:48.037718Z,device_870,image_detection,low,9216.0,0.15,5000,0.71,15.0
2026-05-22T15:52:50.037718Z,device_871,image_detection,high,7168.0,0.75,500,0.54,39.0
2026-05-22T15:52:52.037718Z,device_872,image_detection,medium,8192.0,0.45,1500,0.57,9.0
2026-05-22T15:52:54.037718Z,device_873,temperature_report,medium,4096.0,0.45,1500,0.41,18.0
2026-05-22T15:52:56.037718Z,device_874,image_detection,medium,1024.0,0.45,1500,0.0,30.0
2026-05-22T15:52:58.037718Z,device_875,temperature_report,low,4096.0,0.15,5000,0.66,9.0
2026-05-22T15:53:00.037718Z,device_876,temperature_report,medium,8192.0,0.45,1500,0.11,43.0
2026-05-22T15:53:02.037718Z,device_877,image_detection,high,6144.0,0.75,500,1.0,21.0
2026-05-22T15:53:04.037718Z,device_878,image_detection,high,7168.0,0.75,500,0.93,32.0
2026-05-22T15:53:06.037718Z,device_879,temperature_report,low,3072.0,0.15,5000,0.06,19.0
2026-05-22T15:53:08.037718Z,device_880,temperature_report,high,5120.0,0.75,500,0.57,26.0
2026-05-22T15:53:10.037718Z,device_881,temperature_report,high,4096.0,0.75,500,0.49,24.0
2026-05-22T15:53:12.037718Z,device_882,image_detection,low,5120.0,0.15,5000,0.38,23.0
2026-05-22T15:53:14.037718Z,device_883,image_detection,high,4096.0,0.75,500,0.68,41.0
2026-05-22T15:53:16.037718Z,device_884,image_detection,high,7168.0,0.75,500,0.57,31.0
2026-05-22T15:53:18.037718Z,device_885,image_detection,low,1024.0,0.15,5000,0.56,35.0
2026-05-22T15:53:20.037718Z,device_886,image_detection,medium,1024.0,0.45,1500,0.62,15.0
2026-05-22T15:53:22.037718Z,device_887,temperature_report,medium,7168.0,0.45,1500,1.0,11.0
2026-05-22T15:53:24.037718Z,device_888,image_detection,low,1024.0,0.15,5000,0.2,28.0
2026-05-22T15:53:26.037718Z,device_889,image_detection,low,10240.0,0.15,5000,0.47,35.0
2026-05-22T15:53:28.037718Z,device_890,image_detection,low,10240.0,0.15,5000,0.81,20.0
2026-05-22T15:53:30.037718Z,device_891,image_detection,medium,6144.0,0.45,1500,0.94,40.0
2026-05-22T15:53:32.037718Z,device_892,temperature_report,high,8192.0,0.75,500,0.88,24.0
2026-05-22T15:53:34.037718Z,device_893,image_detection,high,7168.0,0.75,500,0.43,34.0
2026-05-22T15:53:36.037718Z,device_894,image_detection,low,6144.0,0.15,5000,0.18,45.0
2026-05-22T15:53:38.037718Z,device_895,temperature_report,low,2048.0,0.15,5000,0.5,23.0
2026-05-22T15:53:40.037718Z,device_896,temperature_report,low,7168.0,0.15,5000,0.57,33.0
2026-05-22T15:53:42.037718Z,device_897,image_detection,medium,7168.0,0.45,1500,0.82,14.0
2026-05-22T15:53:44.037718Z,device_898,image_detection,low,10240.0,0.15,5000,0.32,40.0
2026-05-22T15:53:46.037718Z,device_899,image_detection,low,1024.0,0.15,5000,0.55,44.0
2026-05-22T15:53:48.037718Z,device_900,temperature_report,medium,1024.0,0.45,1500,0.76,35.0
2026-05-22T15:53:50.037718Z,device_901,temperature_report,low,10240.0,0.15,5000,0.04,33.0
2026-05-22T15:53:52.037718Z,device_902,image_detection,medium,4096.0,0.45,1500,0.34,21.0
2026-05-22T15:53:54.037718Z,device_903,image_detection,medium,9216.0,0.45,1500,0.88,43.0
2026-05-22T15:53:56.037718Z,device_904,image_detection,high,1024.0,0.75,500,0.24,7.0
2026-05-22T15:53:58.037718Z,device_905,image_detection,medium,4096.0,0.45,1500,0.25,40.0
2026-05-22T15:54:00.037718Z,device_906,image_detection,high,9216.0,0.75,500,0.0,27.0
2026-05-22T15:54:02.037718Z,device_907,image_detection,medium,10240.0,0.45,1500,0.23,21.0
2026-05-22T15:54:04.037718Z,device_908,image_detection,medium,2048.0,0.45,1500,0.57,44.0
2026-05-22T15:54:06.037718Z,device_909,temperature_report,medium,6144.0,0.45,1500,0.19,27.0
2026-05-22T15:54:08.037718Z,device_910,image_detection,high,6144.0,0.75,500,0.2,12.0
2026-05-22T15:54:10.037718Z,device_911,image_detection,low,9216.0,0.15,5000,0.18,41.0
2026-05-22T15:54:12.037718Z,device_912,image_detection,low,9216.0,0.15,5000,0.93,31.0
2026-05-22T15:54:14.037718Z,device_913,image_detection,high,9216.0,0.75,500,0.24,22.0
2026-05-22T15:54:16.037718Z,device_914,image_detection,low,1024.0,0.15,5000,0.96,36.0
2026-05-22T15:54:18.037718Z,device_915,image_detection,medium,5120.0,0.45,1500,0.5,43.0
2026-05-22T15:54:20.037718Z,device_916,image_detection,medium,6144.0,0.45,1500,0.4,28.0
2026-05-22T15:54:22.037718Z,device_917,image_detection,medium,8192.0,0.45,1500,0.86,39.0
2026-05-22T15:54:24.037718Z,device_918,temperature_report,low,3072.0,0.15,5000,0.88,26.0
2026-05-22T15:54:26.037718Z,device_919,temperature_report,low,10240.0,0.15,5000,0.43,49.0
2026-05-22T15:54:28.037718Z,device_920,temperature_report,medium,9216.0,0.45,1500,0.07,16.0
2026-05-22T15:54:30.037718Z,device_921,temperature_report,medium,10240.0,0.45,1500,0.74,20.0
2026-05-22T15:54:32.037718Z,device_922,temperature_report,high,4096.0,0.75,500,0.27,35.0
2026-05-22T15:54:34.037718Z,device_923,temperature_report,high,3072.0,0.75,500,0.24,10.0
2026-05-22T15:54:36.037718Z,device_924,temperature_report,high,5120.0,0.75,500,0.86,21.0
2026-05-22T15:54:38.037718Z,device_925,image_detection,low,3072.0,0.15,5000,0.14,30.0
2026-05-22T15:54:40.037718Z,device_926,image_detection,high,4096.0,0.75,500,0.03,49.0
2026-05-22T15:54:42.037718Z,device_927,image_detection,low,9216.0,0.15,5000,0.86,8.0
2026-05-22T15:54:44.037718Z,device_928,image_detection,high,3072.0,0.75,500,0.61,7.0
2026-05-22T15:54:46.037718Z,device_929,image_detection,low,6144.0,0.15,5000,0.93,10.0
2026-05-22T15:54:48.037718Z,device_930,image_detection,low,9216.0,0.15,5000,0.2,25.0
2026-05-22T15:54:50.037718Z,device_931,image_detection,medium,3072.0,0.45,1500,0.51,15.0
2026-05-22T15:54:52.037718Z,device_932,temperature_report,low,7168.0,0.15,5000,0.66,29.0
2026-05-22T15:54:54.037718Z,device_933,image_detection,high,1024.0,0.75,500,0.72,50.0
2026-05-22T15:54:56.037718Z,device_934,temperature_report,low,5120.0,0.15,5000,0.33,20.0
2026-05-22T15:54:58.037718Z,device_935,image_detection,low,1024.0,0.15,5000,0.71,50.0
2026-05-22T15:55:00.037718Z,device_936,image_detection,low,5120.0,0.15,5000,0.11,49.0
2026-05-22T15:55:02.037718Z,device_937,image_detection,high,5120.0,0.75,500,0.74,5.0
2026-05-22T15:55:04.037718Z,device_938,image_detection,low,8192.0,0.15,5000,0.15,48.0
2026-05-22T15:55:06.037718Z,device_939,temperature_report,low,5120.0,0.15,5000,0.73,8.0
2026-05-22T15:55:08.037718Z,device_940,image_detection,low,2048.0,0.15,5000,0.68,24.0
2026-05-22T15:55:10.037718Z,device_941,image_detection,medium,7168.0,0.45,1500,0.5,12.0
2026-05-22T15:55:12.037718Z,device_942,image_detection,medium,5120.0,0.45,1500,0.1,35.0
2026-05-22T15:55:14.037718Z,device_943,image_detection,medium,3072.0,0.45,1500,0.04,28.0
2026-05-22T15:55:16.037718Z,device_944,temperature_report,medium,9216.0,0.45,1500,0.73,25.0
2026-05-22T15:55:18.037718Z,device_945,image_detection,medium,9216.0,0.45,1500,0.9,11.0
2026-05-22T15:55:20.037718Z,device_946,temperature_report,high,5120.0,0.75,500,0.73,45.0
2026-05-22T15:55:22.037718Z,device_947,image_detection,low,1024.0,0.15,5000,0.34,29.0
2026-05-22T15:55:24.037718Z,device_948,image_detection,high,10240.0,0.75,500,0.11,44.0
2026-05-22T15:55:26.037718Z,device_949,image_detection,medium,8192.0,0.45,1500,0.94,15.0
2026-05-22T15:55:28.037718Z,device_950,image_detection,low,6144.0,0.15,5000,0.88,41.0
2026-05-22T15:55:30.037718Z,device_951,temperature_report,medium,1024.0,0.45,1500,0.77,43.0
2026-05-22T15:55:32.037718Z,device_952,temperature_report,high,4096.0,0.75,500,0.82,33.0
2026-05-22T15:55:34.037718Z,device_953,image_detection,medium,2048.0,0.45,1500,0.55,48.0
2026-05-22T15:55:36.037718Z,device_954,temperature_report,medium,7168.0,0.45,1500,0.51,39.0
2026-05-22T15:55:38.037718Z,device_955,temperature_report,high,3072.0,0.75,500,0.88,10.0
2026-05-22T15:55:40.037718Z,device_956,image_detection,high,10240.0,0.75,500,0.58,47.0
2026-05-22T15:55:42.037718Z,device_957,temperature_report,medium,10240.0,0.45,1500,0.02,40.0
2026-05-22T15:55:44.037718Z,device_958,temperature_report,low,3072.0,0.15,5000,0.05,39.0
2026-05-22T15:55:46.037718Z,device_959,image_detection,high,8192.0,0.75,500,0.71,14.0
2026-05-22T15:55:48.037718Z,device_960,image_detection,medium,2048.0,0.45,1500,0.11,39.0
2026-05-22T15:55:50.037718Z,device_961,image_detection,medium,7168.0,0.45,1500,0.83,26.0
2026-05-22T15:55:52.037718Z,device_962,image_detection,medium,8192.0,0.45,1500,0.52,5.0
2026-05-22T15:55:54.037718Z,device_963,image_detection,low,3072.0,0.15,5000,0.76,41.0
2026-05-22T15:55:56.037718Z,device_964,image_detection,medium,4096.0,0.45,1500,0.4,26.0
2026-05-22T15:55:58.037718Z,device_965,image_detection,low,3072.0,0.15,5000,0.64,46.0
2026-05-22T15:56:00.037718Z,device_966,image_detection,low,8192.0,0.15,5000,0.48,15.0
2026-05-22T15:56:02.037718Z,device_967,temperature_report,high,6144.0,0.75,500,0.96,11.0
2026-05-22T15:56:04.037718Z,device_968,temperature_report,medium,8192.0,0.45,1500,0.45,25.0
2026-05-22T15:56:06.037718Z,device_969,image_detection,low,4096.0,0.15,5000,0.45,41.0
2026-05-22T15:56:08.037718Z,device_970,image_detection,high,8192.0,0.75,500,0.55,25.0
2026-05-22T15:56:10.037718Z,device_971,image_detection,low,7168.0,0.15,5000,0.94,42.0
2026-05-22T15:56:12.037718Z,device_972,temperature_report,medium,8192.0,0.45,1500,0.42,11.0
2026-05-22T15:56:14.037718Z,device_973,temperature_report,high,5120.0,0.75,500,0.3,10.0
2026-05-22T15:56:16.037718Z,device_974,image_detection,low,2048.0,0.15,5000,0.8,43.0
2026-05-22T15:56:18.037718Z,device_975,temperature_report,medium,8192.0,0.45,1500,0.78,9.0
2026-05-22T15:56:20.037718Z,device_976,image_detection,high,6144.0,0.75,500,0.63,9.0
2026-05-22T15:56:22.037718Z,device_977,image_detection,low,5120.0,0.15,5000,0.64,29.0
2026-05-22T15:56:24.037718Z,device_978,image_detection,low,2048.0,0.15,5000,0.76,24.0
2026-05-22T15:56:26.037718Z,device_979,image_detection,medium,2048.0,0.45,1500,0.61,33.0
2026-05-22T15:56:28.037718Z,device_980,image_detection,medium,9216.0,0.45,1500,0.65,6.0
2026-05-22T15:56:30.037718Z,device_981,image_detection,low,9216.0,0.15,5000,0.72,27.0
2026-05-22T15:56:32.037718Z,device_982,temperature_report,low,8192.0,0.15,5000,0.6,9.0
2026-05-22T15:56:34.037718Z,device_983,image_detection,medium,8192.0,0.45,1500,0.54,8.0
2026-05-22T15:56:36.037718Z,device_984,image_detection,low,4096.0,0.15,5000,0.15,33.0
2026-05-22T15:56:38.037718Z,device_985,temperature_report,low,4096.0,0.15,5000,0.23,18.0
2026-05-22T15:56:40.037718Z,device_986,image_detection,low,6144.0,0.15,5000,0.31,13.0
2026-05-22T15:56:42.037718Z,device_987,temperature_report,high,2048.0,0.75,500,0.01,20.0
2026-05-22T15:56:44.037718Z,device_988,image_detection,medium,2048.0,0.45,1500,0.9,26.0
2026-05-22T15:56:46.037718Z,device_989,temperature_report,medium,6144.0,0.45,1500,0.1,29.0
2026-05-22T15:56:48.037718Z,device_990,temperature_report,high,7168.0,0.75,500,0.91,17.0
2026-05-22T15:56:50.037718Z,device_991,image_detection,low,6144.0,0.15,5000,0.17,35.0
2026-05-22T15:56:52.037718Z,device_992,temperature_report,high,2048.0,0.75,500,0.35,26.0
2026-05-22T15:56:54.037718Z,device_993,temperature_report,low,10240.0,0.15,5000,0.65,33.0
2026-05-22T15:56:56.037718Z,device_994,image_detection,low,8192.0,0.15,5000,0.64,14.0
2026-05-22T15:56:58.037718Z,device_995,image_detection,low,2048.0,0.15,5000,0.69,32.0
2026-05-22T15:57:00.037718Z,device_996,temperature_report,medium,6144.0,0.45,1500,0.5,39.0
2026-05-22T15:57:02.037718Z,device_997,temperature_report,high,8192.0,0.75,500,0.12,28.0
2026-05-22T15:57:04.037718Z,device_998,image_detection,high,4096.0,0.75,500,0.51,26.0
2026-05-22T15:57:06.037718Z,device_999,temperature_report,high,7168.0,0.75,500,0.29,34.0
2026-05-22T15:57:08.037718Z,device_1000,image_detection,high,8192.0,0.75,500,0.05,26.0
2026-05-22T15:57:10.037718Z,device_1001,image_detection,high,10240.0,0.75,500,0.95,20.0
2026-05-22T15:57:12.037718Z,device_1002,image_detection,low,3072.0,0.15,5000,0.27,49.0
2026-05-22T15:57:14.037718Z,device_1003,image_detection,low,10240.0,0.15,5000,0.07,48.0
2026-05-22T15:57:16.037718Z,device_1004,image_detection,medium,4096.0,0.45,1500,0.72,43.0
2026-05-22T15:57:18.037718Z,device_1005,temperature_report,high,8192.0,0.75,500,0.39,47.0
2026-05-22T15:57:20.037718Z,device_1006,image_detection,medium,2048.0,0.45,1500,0.18,13.0
2026-05-22T15:57:22.037718Z,device_1007,image_detection,low,3072.0,0.15,5000,0.73,14.0
2026-05-22T15:57:24.037718Z,device_1008,temperature_report,high,7168.0,0.75,500,0.79,45.0
2026-05-22T15:57:26.037718Z,device_1009,temperature_report,high,6144.0,0.75,500,0.95,27.0
2026-05-22T15:57:28.037718Z,device_1010,image_detection,high,10240.0,0.75,500,0.27,14.0
2026-05-22T15:57:30.037718Z,device_1011,image_detection,high,9216.0,0.75,500,0.46,30.0
2026-05-22T15:57:32.037718Z,device_1012,image_detection,high,1024.0,0.75,500,0.05,44.0
2026-05-22T15:57:34.037718Z,device_1013,image_detection,low,3072.0,0.15,5000,0.24,42.0
2026-05-22T15:57:36.037718Z,device_1014,image_detection,high,8192.0,0.75,500,0.09,34.0
2026-05-22T15:57:38.037718Z,device_1015,image_detection,high,3072.0,0.75,500,0.5,39.0
2026-05-22T15:57:40.037718Z,device_1016,temperature_report,medium,1024.0,0.45,1500,0.72,25.0
2026-05-22T15:57:42.037718Z,device_1017,temperature_report,high,6144.0,0.75,500,0.67,49.0
2026-05-22T15:57:44.037718Z,device_1018,temperature_report,low,6144.0,0.15,5000,0.2,5.0
2026-05-22T15:57:46.037718Z,device_1019,temperature_report,high,3072.0,0.75,500,0.02,5.0
2026-05-22T15:57:48.037718Z,device_1020,image_detection,high,4096.0,0.75,500,0.4,9.0
2026-05-22T15:57:50.037718Z,device_1021,temperature_report,medium,3072.0,0.45,1500,0.1,43.0
2026-05-22T15:57:52.037718Z,device_1022,image_detection,high,1024.0,0.75,500,0.19,16.0
2026-05-22T15:57:54.037718Z,device_1023,temperature_report,high,7168.0,0.75,500,0.66,42.0
2026-05-22T15:57:56.037718Z,device_1024,image_detection,medium,5120.0,0.45,1500,0.43,17.0
2026-05-22T15:57:58.037718Z,device_1025,image_detection,medium,2048.0,0.45,1500,0.84,9.0
2026-05-22T15:58:00.037718Z,device_1026,temperature_report,high,6144.0,0.75,500,0.62,8.0
2026-05-22T15:58:02.037718Z,device_1027,image_detection,medium,2048.0,0.45,1500,0.04,13.0
2026-05-22T15:58:04.037718Z,device_1028,image_detection,high,2048.0,0.75,500,0.79,20.0
2026-05-22T15:58:06.037718Z,device_1029,temperature_report,medium,3072.0,0.45,1500,0.77,40.0
2026-05-22T15:58:08.037718Z,device_1030,temperature_report,medium,6144.0,0.45,1500,0.64,46.0
2026-05-22T15:58:10.037718Z,device_1031,image_detection,medium,10240.0,0.45,1500,0.17,16.0
2026-05-22T15:58:12.037718Z,device_1032,temperature_report,medium,4096.0,0.45,1500,0.48,47.0
2026-05-22T15:58:14.037718Z,device_1033,image_detection,medium,2048.0,0.45,1500,0.1,9.0
2026-05-22T15:58:16.037718Z,device_1034,temperature_report,high,7168.0,0.75,500,0.57,14.0
2026-05-22T15:58:18.037718Z,device_1035,temperature_report,medium,4096.0,0.45,1500,0.43,46.0
2026-05-22T15:58:20.037718Z,device_1036,image_detection,low,7168.0,0.15,5000,0.29,11.0
2026-05-22T15:58:22.037718Z,device_1037,temperature_report,high,9216.0,0.75,500,0.61,18.0
2026-05-22T15:58:24.037718Z,device_1038,image_detection,low,8192.0,0.15,5000,0.74,45.0
2026-05-22T15:58:26.037718Z,device_1039,image_detection,high,3072.0,0.75,500,0.58,27.0
2026-05-22T15:58:28.037718Z,device_1040,temperature_report,high,9216.0,0.75,500,0.24,28.0
2026-05-22T15:58:30.037718Z,device_1041,image_detection,high,9216.0,0.75,500,0.95,26.0
2026-05-22T15:58:32.037718Z,device_1042,image_detection,high,2048.0,0.75,500,0.12,22.0
2026-05-22T15:58:34.037718Z,device_1043,image_detection,medium,8192.0,0.45,1500,0.35,25.0
2026-05-22T15:58:36.037718Z,device_1044,temperature_report,low,3072.0,0.15,5000,0.73,31.0
2026-05-22T15:58:38.037718Z,device_1045,image_detection,high,6144.0,0.75,500,0.62,9.0
2026-05-22T15:58:40.037718Z,device_1046,image_detection,medium,9216.0,0.45,1500,0.67,44.0
2026-05-22T15:58:42.037718Z,device_1047,image_detection,low,1024.0,0.15,5000,0.34,39.0
2026-05-22T15:58:44.037718Z,device_1048,image_detection,low,5120.0,0.15,5000,0.65,14.0
2026-05-22T15:58:46.037718Z,device_1049,image_detection,medium,10240.0,0.45,1500,0.25,45.0
2026-05-22T15:58:48.037718Z,device_1050,temperature_report,low,8192.0,0.15,5000,0.29,19.0
2026-05-22T15:58:50.037718Z,device_1051,temperature_report,medium,10240.0,0.45,1500,0.45,43.0
2026-05-22T15:58:52.037718Z,device_1052,image_detection,low,2048.0,0.15,5000,0.69,48.0
2026-05-22T15:58:54.037718Z,device_1053,image_detection,medium,7168.0,0.45,1500,0.44,27.0
2026-05-22T15:58:56.037718Z,device_1054,image_detection,low,5120.0,0.15,5000,0.04,20.0
2026-05-22T15:58:58.037718Z,device_1055,temperature_report,high,2048.0,0.75,500,0.32,35.0
2026-05-22T15:59:00.037718Z,device_1056,image_detection,medium,6144.0,0.45,1500,0.48,32.0
2026-05-22T15:59:02.037718Z,device_1057,temperature_report,medium,8192.0,0.45,1500,0.31,46.0
2026-05-22T15:59:04.037718Z,device_1058,temperature_report,high,5120.0,0.75,500,0.82,15.0
2026-05-22T15:59:06.037718Z,device_1059,temperature_report,medium,7168.0,0.45,1500,0.38,20.0
2026-05-22T15:59:08.037718Z,device_1060,temperature_report,high,2048.0,0.75,500,0.59,32.0
2026-05-22T15:59:10.037718Z,device_1061,temperature_report,low,10240.0,0.15,5000,0.49,11.0
2026-05-22T15:59:12.037718Z,device_1062,image_detection,medium,4096.0,0.45,1500,0.24,15.0
2026-05-22T15:59:14.037718Z,device_1063,temperature_report,high,5120.0,0.75,500,0.04,18.0
2026-05-22T15:59:16.037718Z,device_1064,temperature_report,high,10240.0,0.75,500,0.25,18.0
2026-05-22T15:59:18.037718Z,device_1065,image_detection,high,5120.0,0.75,500,0.33,34.0
2026-05-22T15:59:20.037718Z,device_1066,image_detection,medium,9216.0,0.45,1500,0.68,24.0
2026-05-22T15:59:22.037718Z,device_1067,image_detection,medium,2048.0,0.45,1500,0.96,19.0
2026-05-22T15:59:24.037718Z,device_1068,image_detection,medium,2048.0,0.45,1500,0.58,26.0
2026-05-22T15:59:26.037718Z,device_1069,image_detection,medium,6144.0,0.45,1500,0.88,16.0
2026-05-22T15:59:28.037718Z,device_1070,image_detection,low,1024.0,0.15,5000,0.99,5.0
2026-05-22T15:59:30.037718Z,device_1071,image_detection,medium,8192.0,0.45,1500,0.8,43.0
2026-05-22T15:59:32.037718Z,device_1072,image_detection,medium,7168.0,0.45,1500,0.2,33.0
2026-05-22T15:59:34.037718Z,device_1073,image_detection,high,2048.0,0.75,500,0.94,47.0
2026-05-22T15:59:36.037718Z,device_1074,image_detection,medium,9216.0,0.45,1500,0.17,17.0
2026-05-22T15:59:38.037718Z,device_1075,image_detection,medium,1024.0,0.45,1500,0.33,49.0
2026-05-22T15:59:40.037718Z,device_1076,image_detection,low,6144.0,0.15,5000,0.0,22.0
2026-05-22T15:59:42.037718Z,device_1077,image_detection,low,8192.0,0.15,5000,0.73,5.0
2026-05-22T15:59:44.037718Z,device_1078,temperature_report,low,2048.0,0.15,5000,0.12,49.0
2026-05-22T15:59:46.037718Z,device_1079,image_detection,high,10240.0,0.75,500,0.1,32.0
2026-05-22T15:59:48.037718Z,device_1080,image_detection,low,1024.0,0.15,5000,0.58,34.0
2026-05-22T15:59:50.037718Z,device_1081,temperature_report,low,5120.0,0.15,5000,0.19,24.0
2026-05-22T15:59:52.037718Z,device_1082,image_detection,medium,1024.0,0.45,1500,0.44,47.0
2026-05-22T15:59:54.037718Z,device_1083,image_detection,medium,7168.0,0.45,1500,0.92,33.0
2026-05-22T15:59:56.037718Z,device_1084,image_detection,low,8192.0,0.15,5000,0.84,8.0
2026-05-22T15:59:58.037718Z,device_1085,image_detection,low,8192.0,0.15,5000,0.11,29.0
2026-05-22T16:00:00.037718Z,device_1086,image_detection,high,7168.0,0.75,500,0.8,21.0
2026-05-22T16:00:02.037718Z,device_1087,image_detection,medium,6144.0,0.45,1500,0.28,42.0
2026-05-22T16:00:04.037718Z,device_1088,image_detection,high,1024.0,0.75,500,0.51,39.0
2026-05-22T16:00:06.037718Z,device_1089,image_detection,high,8192.0,0.75,500,0.16,24.0
2026-05-22T16:00:08.037718Z,device_1090,image_detection,low,8192.0,0.15,5000,0.91,17.0
2026-05-22T16:00:10.037718Z,device_1091,image_detection,low,5120.0,0.15,5000,0.28,34.0
2026-05-22T16:00:12.037718Z,device_1092,image_detection,medium,6144.0,0.45,1500,0.14,8.0
2026-05-22T16:00:14.037718Z,device_1093,temperature_report,medium,1024.0,0.45,1500,0.21,47.0
2026-05-22T16:00:16.037718Z,device_1094,image_detection,medium,2048.0,0.45,1500,0.08,15.0
2026-05-22T16:00:18.037718Z,device_1095,temperature_report,medium,10240.0,0.45,1500,0.21,7.0
2026-05-22T16:00:20.037718Z,device_1096,image_detection,medium,5120.0,0.45,1500,0.98,5.0
2026-05-22T16:00:22.037718Z,device_1097,image_detection,medium,7168.0,0.45,1500,0.39,26.0
2026-05-22T16:00:24.037718Z,device_1098,image_detection,low,6144.0,0.15,5000,0.32,28.0
2026-05-22T16:00:26.037718Z,device_1099,image_detection,low,3072.0,0.15,5000,0.39,9.0
2026-05-22T16:00:28.037718Z,device_1100,temperature_report,medium,1024.0,0.45,1500,0.9,31.0
2026-05-22T16:00:30.037718Z,device_1101,temperature_report,high,7168.0,0.75,500,0.58,47.0
2026-05-22T16:00:32.037718Z,device_1102,image_detection,medium,4096.0,0.45,1500,0.99,45.0
2026-05-22T16:00:34.037718Z,device_1103,image_detection,high,9216.0,0.75,500,0.43,37.0
2026-05-22T16:00:36.037718Z,device_1104,image_detection,high,5120.0,0.75,500,0.35,8.0
2026-05-22T16:00:38.037718Z,device_1105,temperature_report,medium,3072.0,0.45,1500,0.31,8.0
2026-05-22T16:00:40.037718Z,device_1106,temperature_report,medium,8192.0,0.45,1500,0.45,22.0
2026-05-22T16:00:42.037718Z,device_1107,temperature_report,low,8192.0,0.15,5000,0.48,14.0
2026-05-22T16:00:44.037718Z,device_1108,image_detection,low,2048.0,0.15,5000,0.84,47.0
2026-05-22T16:00:46.037718Z,device_1109,image_detection,medium,3072.0,0.45,1500,0.0,6.0
2026-05-22T16:00:48.037718Z,device_1110,image_detection,low,9216.0,0.15,5000,0.41,7.0
2026-05-22T16:00:50.037718Z,device_1111,temperature_report,medium,5120.0,0.45,1500,0.72,23.0
2026-05-22T16:00:52.037718Z,device_1112,image_detection,medium,2048.0,0.45,1500,0.45,45.0
2026-05-22T16:00:54.037718Z,device_1113,temperature_report,low,3072.0,0.15,5000,0.17,7.0
2026-05-22T16:00:56.037718Z,device_1114,temperature_report,medium,7168.0,0.45,1500,0.52,41.0
2026-05-22T16:00:58.037718Z,device_1115,image_detection,low,3072.0,0.15,5000,0.64,48.0
2026-05-22T16:01:00.037718Z,device_1116,image_detection,high,9216.0,0.75,500,0.55,31.0
2026-05-22T16:01:02.037718Z,device_1117,temperature_report,medium,9216.0,0.45,1500,0.42,28.0
2026-05-22T16:01:04.037718Z,device_1118,temperature_report,low,7168.0,0.15,5000,0.59,33.0
2026-05-22T16:01:06.037718Z,device_1119,temperature_report,medium,1024.0,0.45,1500,0.13,16.0
2026-05-22T16:01:08.037718Z,device_1120,temperature_report,low,1024.0,0.15,5000,0.13,42.0
2026-05-22T16:01:10.037718Z,device_1121,temperature_report,high,4096.0,0.75,500,0.71,8.0
2026-05-22T16:01:12.037718Z,device_1122,image_detection,high,2048.0,0.75,500,0.26,19.0
2026-05-22T16:01:14.037718Z,device_1123,temperature_report,medium,6144.0,0.45,1500,0.85,37.0
2026-05-22T16:01:16.037718Z,device_1124,image_detection,low,3072.0,0.15,5000,0.49,27.0
2026-05-22T16:01:18.037718Z,device_1125,temperature_report,low,3072.0,0.15,5000,0.51,6.0
